game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Wichita State
game_38|Wisconsin
game_39|New Mexico
game_40|Iowa State
game_41|Kansas
game_42|Michigan
game_43|UCLA
game_44|San Diego State
game_45|Indiana
game_46|California
game_47|Marquette
game_48|Miami
game_49|Missouri
game_50|Middle Tenn/St Marys
game_51|Wichita State
game_52|Iowa State
game_53|Michigan
game_54|UCLA
game_55|Indiana
game_56|Miami
game_57|Middle Tenn/St Marys
game_58|Iowa State
game_59|UCLA
game_60|Indiana
game_61|Middle Tenn/St Marys
game_62|UCLA
game_63|UCLA
name|Raul the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
