game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Oklahoma State
game_35|Michigan State
game_36|Albany
game_37|Wichita State
game_38|Ole Miss
game_39|Belmont
game_40|Ohio State
game_41|North Carolina
game_42|South Dakota State
game_43|Northwestern State
game_44|San Diego State
game_45|Temple
game_46|California
game_47|Butler
game_48|Colorado
game_49|Oklahoma State
game_50|Albany
game_51|Wichita State
game_52|Ohio State
game_53|South Dakota State
game_54|Northwestern State
game_55|Temple
game_56|Butler
game_57|Albany
game_58|Ohio State
game_59|Northwestern State
game_60|Butler
game_61|Ohio State
game_62|Northwestern State
game_63|Ohio State
name|Graciela the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
