game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Montana
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oregon
game_35|Memphis
game_36|Albany
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|Arizona
game_40|Ohio State
game_41|Western Kentucky
game_42|VCU
game_43|Minnesota
game_44|San Diego State
game_45|NC State
game_46|Montana
game_47|Davidson
game_48|Pacific
game_49|Colorado State
game_50|Albany
game_51|Boise State/La Salle
game_52|Ohio State
game_53|VCU
game_54|San Diego State
game_55|NC State
game_56|Pacific
game_57|Colorado State
game_58|Boise State/La Salle
game_59|VCU
game_60|Pacific
game_61|Colorado State
game_62|VCU
game_63|Colorado State
name|Erin the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
