game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oklahoma State
game_35|Memphis
game_36|Creighton
game_37|Pittsburgh
game_38|Ole Miss
game_39|Arizona
game_40|Ohio State
game_41|North Carolina
game_42|Michigan
game_43|Florida
game_44|Oklahoma
game_45|NC State
game_46|UNLV
game_47|Bucknell
game_48|Colorado
game_49|Colorado State
game_50|Creighton
game_51|Pittsburgh
game_52|Ohio State
game_53|North Carolina
game_54|Florida
game_55|UNLV
game_56|Bucknell
game_57|Creighton
game_58|Pittsburgh
game_59|North Carolina
game_60|UNLV
game_61|Pittsburgh
game_62|North Carolina
game_63|North Carolina
name|Danna the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
