game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Saint Louis
game_35|Memphis
game_36|Duke
game_37|Gonzaga
game_38|Kansas State
game_39|Belmont
game_40|Iona
game_41|Western Kentucky
game_42|Akron
game_43|Florida
game_44|Florida GC
game_45|Indiana
game_46|Montana
game_47|Butler
game_48|Pacific
game_49|Saint Louis
game_50|Memphis
game_51|Kansas State
game_52|Belmont
game_53|Western Kentucky
game_54|Florida
game_55|Indiana
game_56|Butler
game_57|Memphis
game_58|Belmont
game_59|Western Kentucky
game_60|Indiana
game_61|Belmont
game_62|Western Kentucky
game_63|Belmont
name|Marcus the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
