game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oklahoma State
game_35|Michigan State
game_36|Creighton
game_37|Southern
game_38|Kansas State
game_39|Belmont
game_40|Iowa State
game_41|Western Kentucky
game_42|Michigan
game_43|Minnesota
game_44|San Diego State
game_45|Temple
game_46|California
game_47|Marquette
game_48|Illinois
game_49|Oklahoma State
game_50|Creighton
game_51|Kansas State
game_52|Iowa State
game_53|Michigan
game_54|Minnesota
game_55|California
game_56|Illinois
game_57|Oklahoma State
game_58|Kansas State
game_59|Minnesota
game_60|Illinois
game_61|Kansas State
game_62|Minnesota
game_63|Kansas State
name|Makenzie the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
