game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Gonzaga
game_38|Boise State/La Salle
game_39|Harvard
game_40|Iona
game_41|Kansas
game_42|South Dakota State
game_43|UCLA
game_44|San Diego State
game_45|Indiana
game_46|Montana
game_47|Davidson
game_48|Illinois
game_49|Colorado State
game_50|Middle Tenn/St Marys
game_51|Boise State/La Salle
game_52|Iona
game_53|Kansas
game_54|San Diego State
game_55|Indiana
game_56|Illinois
game_57|Middle Tenn/St Marys
game_58|Iona
game_59|Kansas
game_60|Indiana
game_61|Iona
game_62|Indiana
game_63|Indiana
name|Victor the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
