game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oklahoma State
game_35|Memphis
game_36|Cincinnati
game_37|Pittsburgh
game_38|Wisconsin
game_39|New Mexico
game_40|Notre Dame
game_41|Western Kentucky
game_42|South Dakota State
game_43|UCLA
game_44|Florida GC
game_45|LIU/James Madison
game_46|Montana
game_47|Bucknell
game_48|Illinois
game_49|Missouri
game_50|Memphis
game_51|Pittsburgh
game_52|Notre Dame
game_53|South Dakota State
game_54|Florida GC
game_55|LIU/James Madison
game_56|Illinois
game_57|Missouri
game_58|Pittsburgh
game_59|Florida GC
game_60|Illinois
game_61|Pittsburgh
game_62|Florida GC
game_63|Pittsburgh
name|Deborah the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
