game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Saint Louis
game_35|Valparaiso
game_36|Creighton
game_37|Southern
game_38|Kansas State
game_39|Arizona
game_40|Iowa State
game_41|Kansas
game_42|VCU
game_43|Northwestern State
game_44|Florida GC
game_45|Temple
game_46|UNLV
game_47|Butler
game_48|Illinois
game_49|Missouri
game_50|Creighton
game_51|Southern
game_52|Arizona
game_53|Kansas
game_54|Florida GC
game_55|UNLV
game_56|Illinois
game_57|Creighton
game_58|Arizona
game_59|Kansas
game_60|Illinois
game_61|Creighton
game_62|Illinois
game_63|Illinois
name|Marquis the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
