game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Saint Louis
game_35|Memphis
game_36|Duke
game_37|Pittsburgh
game_38|Ole Miss
game_39|Arizona
game_40|Iona
game_41|Western Kentucky
game_42|Akron
game_43|Northwestern State
game_44|Oklahoma
game_45|Temple
game_46|Syracuse
game_47|Bucknell
game_48|Illinois
game_49|Saint Louis
game_50|Duke
game_51|Ole Miss
game_52|Iona
game_53|Akron
game_54|Oklahoma
game_55|Syracuse
game_56|Illinois
game_57|Saint Louis
game_58|Ole Miss
game_59|Oklahoma
game_60|Syracuse
game_61|Ole Miss
game_62|Oklahoma
game_63|Ole Miss
name|Dorian the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
