game_1|Michigan State
game_2|Saint Louis
game_3|Louisville
game_4|New Mexico
game_5|BYU/Iona
game_6|Murray State
game_7|Virginia
game_8|Norfolk State
game_9|Kentucky
game_10|Connecticut
game_11|New Mexico State
game_12|Wichita State
game_13|South Dakota State
game_14|UNLV
game_15|Notre Dame
game_16|Lehigh
game_17|Lamar/Vermont
game_18|Alabama
game_19|Ohio
game_20|Temple
game_21|Georgetown
game_22|NC State
game_23|Saint Marys
game_24|Detroit
game_25|UNC Asheville
game_26|Southern Miss
game_27|Montana
game_28|Harvard
game_29|St Bonaventure
game_30|Cincinnati
game_31|Gonzaga
game_32|Loyola Maryland
game_33|Michigan State
game_34|New Mexico
game_35|BYU/Iona
game_36|Virginia
game_37|Kentucky
game_38|Wichita State
game_39|South Dakota State
game_40|Notre Dame
game_41|Alabama
game_42|Temple
game_43|NC State
game_44|Saint Marys
game_45|UNC Asheville
game_46|Harvard
game_47|Cincinnati
game_48|Gonzaga
game_49|Michigan State
game_50|BYU/Iona
game_51|Wichita State
game_52|South Dakota State
game_53|Alabama
game_54|Saint Marys
game_55|Harvard
game_56|Cincinnati
game_57|BYU/Iona
game_58|Wichita State
game_59|Saint Marys
game_60|Cincinnati
game_61|Wichita State
game_62|Saint Marys
game_63|Saint Marys
name|Desiree the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
