game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Southern
game_38|Wisconsin
game_39|Arizona
game_40|Iowa State
game_41|Kansas
game_42|Akron
game_43|Florida
game_44|Florida GC
game_45|LIU/James Madison
game_46|Syracuse
game_47|Davidson
game_48|Colorado
game_49|Missouri
game_50|Middle Tenn/St Marys
game_51|Wisconsin
game_52|Iowa State
game_53|Kansas
game_54|Florida
game_55|LIU/James Madison
game_56|Colorado
game_57|Middle Tenn/St Marys
game_58|Wisconsin
game_59|Florida
game_60|LIU/James Madison
game_61|Middle Tenn/St Marys
game_62|Florida
game_63|Middle Tenn/St Marys
name|Ivy the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
