game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Michigan State
game_36|Cincinnati
game_37|Southern
game_38|Wisconsin
game_39|Harvard
game_40|Notre Dame
game_41|North Carolina
game_42|Akron
game_43|Minnesota
game_44|Oklahoma
game_45|Indiana
game_46|Syracuse
game_47|Marquette
game_48|Miami
game_49|Oregon
game_50|Cincinnati
game_51|Southern
game_52|Notre Dame
game_53|Akron
game_54|Oklahoma
game_55|Syracuse
game_56|Miami
game_57|Oregon
game_58|Notre Dame
game_59|Akron
game_60|Syracuse
game_61|Notre Dame
game_62|Akron
game_63|Akron
name|Emma the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
