game_1|LIU Brooklyn
game_2|Saint Louis
game_3|Davidson
game_4|New Mexico
game_5|BYU/Iona
game_6|Murray State
game_7|Florida
game_8|Missouri
game_9|Kentucky
game_10|Iowa State
game_11|New Mexico State
game_12|VCU
game_13|South Dakota State
game_14|Colorado
game_15|Notre Dame
game_16|Lehigh
game_17|Lamar/Vermont
game_18|Alabama
game_19|Ohio
game_20|Temple
game_21|Georgetown
game_22|NC State
game_23|Purdue
game_24|Kansas
game_25|UNC Asheville
game_26|Kansas State
game_27|Wisconsin
game_28|Vanderbilt
game_29|St Bonaventure
game_30|Texas
game_31|West Virginia
game_32|Loyola Maryland
game_33|LIU Brooklyn
game_34|New Mexico
game_35|BYU/Iona
game_36|Missouri
game_37|Iowa State
game_38|New Mexico State
game_39|South Dakota State
game_40|Notre Dame
game_41|Lamar/Vermont
game_42|Temple
game_43|Georgetown
game_44|Purdue
game_45|UNC Asheville
game_46|Wisconsin
game_47|Texas
game_48|West Virginia
game_49|New Mexico
game_50|Missouri
game_51|New Mexico State
game_52|Notre Dame
game_53|Lamar/Vermont
game_54|Purdue
game_55|Wisconsin
game_56|Texas
game_57|New Mexico
game_58|Notre Dame
game_59|Purdue
game_60|Texas
game_61|Notre Dame
game_62|Texas
game_63|Notre Dame
name|Rose the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
