game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Michigan State
game_36|Duke
game_37|Wichita State
game_38|Kansas State
game_39|New Mexico
game_40|Iowa State
game_41|Western Kentucky
game_42|VCU
game_43|Northwestern State
game_44|Georgetown
game_45|Indiana
game_46|UNLV
game_47|Butler
game_48|Colorado
game_49|New Mexico State
game_50|Michigan State
game_51|Kansas State
game_52|Iowa State
game_53|VCU
game_54|Northwestern State
game_55|UNLV
game_56|Butler
game_57|Michigan State
game_58|Iowa State
game_59|VCU
game_60|UNLV
game_61|Iowa State
game_62|UNLV
game_63|UNLV
name|Alayna the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
