game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Southern
game_38|Boise State/La Salle
game_39|Arizona
game_40|Iowa State
game_41|North Carolina
game_42|South Dakota State
game_43|Florida
game_44|Florida GC
game_45|Temple
game_46|Syracuse
game_47|Bucknell
game_48|Illinois
game_49|Saint Louis
game_50|Middle Tenn/St Marys
game_51|Boise State/La Salle
game_52|Arizona
game_53|North Carolina
game_54|Florida
game_55|Temple
game_56|Bucknell
game_57|Saint Louis
game_58|Arizona
game_59|North Carolina
game_60|Temple
game_61|Saint Louis
game_62|Temple
game_63|Temple
name|Alisa the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
