game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Memphis
game_36|Cincinnati
game_37|Wichita State
game_38|Boise State/La Salle
game_39|Arizona
game_40|Ohio State
game_41|Kansas
game_42|VCU
game_43|Minnesota
game_44|Georgetown
game_45|Temple
game_46|Syracuse
game_47|Marquette
game_48|Miami
game_49|New Mexico State
game_50|Memphis
game_51|Wichita State
game_52|Arizona
game_53|Kansas
game_54|Georgetown
game_55|Syracuse
game_56|Marquette
game_57|New Mexico State
game_58|Wichita State
game_59|Kansas
game_60|Marquette
game_61|Wichita State
game_62|Marquette
game_63|Marquette
name|Naomi the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
