game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Oregon
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Southern
game_38|Kansas State
game_39|Harvard
game_40|Ohio State
game_41|North Carolina
game_42|Akron
game_43|UCLA
game_44|San Diego State
game_45|Indiana
game_46|UNLV
game_47|Bucknell
game_48|Illinois
game_49|Colorado State
game_50|Middle Tenn/St Marys
game_51|Southern
game_52|Harvard
game_53|North Carolina
game_54|San Diego State
game_55|UNLV
game_56|Illinois
game_57|Colorado State
game_58|Southern
game_59|North Carolina
game_60|UNLV
game_61|Colorado State
game_62|UNLV
game_63|UNLV
name|Nia the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
