game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|New Mexico State
game_35|Memphis
game_36|Cincinnati
game_37|Wichita State
game_38|Kansas State
game_39|New Mexico
game_40|Iona
game_41|Western Kentucky
game_42|Michigan
game_43|UCLA
game_44|Georgetown
game_45|LIU/James Madison
game_46|Syracuse
game_47|Butler
game_48|Illinois
game_49|Missouri
game_50|Memphis
game_51|Kansas State
game_52|Iona
game_53|Michigan
game_54|Georgetown
game_55|Syracuse
game_56|Illinois
game_57|Memphis
game_58|Kansas State
game_59|Georgetown
game_60|Syracuse
game_61|Kansas State
game_62|Georgetown
game_63|Kansas State
name|Noe the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
