game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Louisville
game_34|Oklahoma State
game_35|Michigan State
game_36|Duke
game_37|Southern
game_38|Kansas State
game_39|New Mexico
game_40|Iowa State
game_41|North Carolina
game_42|Akron
game_43|Florida
game_44|San Diego State
game_45|NC State
game_46|Syracuse
game_47|Davidson
game_48|Illinois
game_49|Louisville
game_50|Duke
game_51|Kansas State
game_52|New Mexico
game_53|Akron
game_54|San Diego State
game_55|Syracuse
game_56|Illinois
game_57|Duke
game_58|New Mexico
game_59|San Diego State
game_60|Illinois
game_61|Duke
game_62|San Diego State
game_63|San Diego State
name|Bailey the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
