game_1|Michigan State
game_2|Memphis
game_3|Louisville
game_4|New Mexico
game_5|Marquette
game_6|Colorado State
game_7|Florida
game_8|Norfolk State
game_9|Miss Vall St/Western Ky
game_10|Connecticut
game_11|Indiana
game_12|Wichita State
game_13|Baylor
game_14|UNLV
game_15|Xavier
game_16|Duke
game_17|Lamar/Vermont
game_18|Creighton
game_19|Michigan
game_20|California/South Florida
game_21|Belmont
game_22|San Diego State
game_23|Saint Marys
game_24|Kansas
game_25|Syracuse
game_26|Southern Miss
game_27|Wisconsin
game_28|Vanderbilt
game_29|Florida State
game_30|Cincinnati
game_31|Gonzaga
game_32|Ohio State
game_33|Michigan State
game_34|Louisville
game_35|Colorado State
game_36|Norfolk State
game_37|Connecticut
game_38|Wichita State
game_39|UNLV
game_40|Xavier
game_41|Creighton
game_42|Michigan
game_43|San Diego State
game_44|Kansas
game_45|Syracuse
game_46|Vanderbilt
game_47|Cincinnati
game_48|Ohio State
game_49|Louisville
game_50|Colorado State
game_51|Connecticut
game_52|UNLV
game_53|Creighton
game_54|San Diego State
game_55|Syracuse
game_56|Ohio State
game_57|Louisville
game_58|UNLV
game_59|San Diego State
game_60|Ohio State
game_61|UNLV
game_62|San Diego State
game_63|UNLV
name|Jailyn the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
