game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Oregon
game_35|Memphis
game_36|Cincinnati
game_37|Pittsburgh
game_38|Kansas State
game_39|Arizona
game_40|Iona
game_41|Kansas
game_42|Michigan
game_43|UCLA
game_44|Georgetown
game_45|LIU/James Madison
game_46|Syracuse
game_47|Davidson
game_48|Colorado
game_49|Oregon
game_50|Cincinnati
game_51|Kansas State
game_52|Arizona
game_53|Kansas
game_54|Georgetown
game_55|LIU/James Madison
game_56|Colorado
game_57|Cincinnati
game_58|Arizona
game_59|Kansas
game_60|Colorado
game_61|Arizona
game_62|Kansas
game_63|Kansas
name|Gunnar the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
