game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Oregon
game_35|Memphis
game_36|Cincinnati
game_37|Wichita State
game_38|Wisconsin
game_39|Belmont
game_40|Notre Dame
game_41|Kansas
game_42|VCU
game_43|Florida
game_44|Oklahoma
game_45|Temple
game_46|UNLV
game_47|Butler
game_48|Miami
game_49|Oregon
game_50|Memphis
game_51|Wisconsin
game_52|Notre Dame
game_53|VCU
game_54|Oklahoma
game_55|Temple
game_56|Miami
game_57|Memphis
game_58|Wisconsin
game_59|Oklahoma
game_60|Miami
game_61|Wisconsin
game_62|Miami
game_63|Miami
name|Alize the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
