game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Memphis
game_36|Creighton
game_37|Pittsburgh
game_38|Kansas State
game_39|Belmont
game_40|Notre Dame
game_41|Kansas
game_42|VCU
game_43|Florida
game_44|Florida GC
game_45|NC State
game_46|UNLV
game_47|Davidson
game_48|Illinois
game_49|New Mexico State
game_50|Memphis
game_51|Pittsburgh
game_52|Belmont
game_53|Kansas
game_54|Florida GC
game_55|NC State
game_56|Illinois
game_57|Memphis
game_58|Belmont
game_59|Kansas
game_60|Illinois
game_61|Belmont
game_62|Illinois
game_63|Belmont
name|Houston the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
