game_1|Michigan State
game_2|Saint Louis
game_3|Davidson
game_4|Long Beach State
game_5|Marquette
game_6|Colorado State
game_7|Virginia
game_8|Missouri
game_9|Miss Vall St/Western Ky
game_10|Connecticut
game_11|Indiana
game_12|VCU
game_13|Baylor
game_14|UNLV
game_15|Notre Dame
game_16|Lehigh
game_17|Lamar/Vermont
game_18|Creighton
game_19|Ohio
game_20|California/South Florida
game_21|Georgetown
game_22|San Diego State
game_23|Purdue
game_24|Kansas
game_25|Syracuse
game_26|Kansas State
game_27|Montana
game_28|Harvard
game_29|St Bonaventure
game_30|Texas
game_31|West Virginia
game_32|Loyola Maryland
game_33|Michigan State
game_34|Davidson
game_35|Colorado State
game_36|Missouri
game_37|Miss Vall St/Western Ky
game_38|VCU
game_39|UNLV
game_40|Notre Dame
game_41|Creighton
game_42|California/South Florida
game_43|Georgetown
game_44|Kansas
game_45|Syracuse
game_46|Montana
game_47|Texas
game_48|Loyola Maryland
game_49|Davidson
game_50|Colorado State
game_51|VCU
game_52|UNLV
game_53|California/South Florida
game_54|Kansas
game_55|Montana
game_56|Texas
game_57|Colorado State
game_58|UNLV
game_59|California/South Florida
game_60|Texas
game_61|UNLV
game_62|California/South Florida
game_63|California/South Florida
name|Guadalupe the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
