game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Southern
game_38|Ole Miss
game_39|Harvard
game_40|Notre Dame
game_41|Villanova
game_42|South Dakota State
game_43|Minnesota
game_44|Georgetown
game_45|Indiana
game_46|California
game_47|Davidson
game_48|Miami
game_49|Colorado State
game_50|Cincinnati
game_51|Southern
game_52|Harvard
game_53|Villanova
game_54|Georgetown
game_55|Indiana
game_56|Davidson
game_57|Cincinnati
game_58|Southern
game_59|Villanova
game_60|Davidson
game_61|Cincinnati
game_62|Davidson
game_63|Davidson
name|Ryker the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
