game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Memphis
game_36|Duke
game_37|Southern
game_38|Kansas State
game_39|Arizona
game_40|Iowa State
game_41|North Carolina
game_42|Akron
game_43|Northwestern State
game_44|Florida GC
game_45|LIU/James Madison
game_46|Montana
game_47|Marquette
game_48|Pacific
game_49|Missouri
game_50|Duke
game_51|Southern
game_52|Iowa State
game_53|Akron
game_54|Florida GC
game_55|LIU/James Madison
game_56|Pacific
game_57|Duke
game_58|Southern
game_59|Florida GC
game_60|Pacific
game_61|Southern
game_62|Florida GC
game_63|Florida GC
name|Daquan the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
