game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Valparaiso
game_36|Duke
game_37|Gonzaga
game_38|Wisconsin
game_39|Arizona
game_40|Notre Dame
game_41|Villanova
game_42|VCU
game_43|Florida
game_44|Oklahoma
game_45|LIU/James Madison
game_46|California
game_47|Marquette
game_48|Illinois
game_49|Colorado State
game_50|Valparaiso
game_51|Wisconsin
game_52|Arizona
game_53|Villanova
game_54|Oklahoma
game_55|LIU/James Madison
game_56|Marquette
game_57|Colorado State
game_58|Arizona
game_59|Oklahoma
game_60|LIU/James Madison
game_61|Arizona
game_62|Oklahoma
game_63|Arizona
name|Mike the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
