game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Memphis
game_36|Duke
game_37|Southern
game_38|Boise State/La Salle
game_39|Belmont
game_40|Notre Dame
game_41|Western Kentucky
game_42|South Dakota State
game_43|UCLA
game_44|Oklahoma
game_45|Temple
game_46|Montana
game_47|Butler
game_48|Pacific
game_49|Missouri
game_50|Memphis
game_51|Boise State/La Salle
game_52|Belmont
game_53|Western Kentucky
game_54|UCLA
game_55|Temple
game_56|Pacific
game_57|Memphis
game_58|Belmont
game_59|Western Kentucky
game_60|Temple
game_61|Memphis
game_62|Western Kentucky
game_63|Western Kentucky
name|Luca the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
