game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|New Mexico State
game_35|Valparaiso
game_36|Creighton
game_37|Gonzaga
game_38|Boise State/La Salle
game_39|New Mexico
game_40|Iowa State
game_41|North Carolina
game_42|Michigan
game_43|UCLA
game_44|Florida GC
game_45|NC State
game_46|Syracuse
game_47|Bucknell
game_48|Pacific
game_49|Colorado State
game_50|Creighton
game_51|Boise State/La Salle
game_52|New Mexico
game_53|Michigan
game_54|UCLA
game_55|Syracuse
game_56|Pacific
game_57|Colorado State
game_58|Boise State/La Salle
game_59|Michigan
game_60|Syracuse
game_61|Colorado State
game_62|Syracuse
game_63|Syracuse
name|Ronnie the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
