game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Pittsburgh
game_38|Kansas State
game_39|Belmont
game_40|Notre Dame
game_41|Villanova
game_42|VCU
game_43|Florida
game_44|Georgetown
game_45|LIU/James Madison
game_46|UNLV
game_47|Davidson
game_48|Colorado
game_49|Missouri
game_50|Albany
game_51|Kansas State
game_52|Belmont
game_53|Villanova
game_54|Georgetown
game_55|UNLV
game_56|Davidson
game_57|Albany
game_58|Kansas State
game_59|Villanova
game_60|Davidson
game_61|Kansas State
game_62|Davidson
game_63|Kansas State
name|Davon the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
