game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Michigan State
game_36|Cincinnati
game_37|Gonzaga
game_38|Wisconsin
game_39|Harvard
game_40|Ohio State
game_41|Western Kentucky
game_42|VCU
game_43|Minnesota
game_44|Georgetown
game_45|LIU/James Madison
game_46|Syracuse
game_47|Davidson
game_48|Illinois
game_49|Saint Louis
game_50|Michigan State
game_51|Wisconsin
game_52|Harvard
game_53|VCU
game_54|Georgetown
game_55|Syracuse
game_56|Illinois
game_57|Michigan State
game_58|Wisconsin
game_59|Georgetown
game_60|Illinois
game_61|Michigan State
game_62|Georgetown
game_63|Georgetown
name|Craig the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
