game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Michigan State
game_36|Creighton
game_37|Southern
game_38|Ole Miss
game_39|Harvard
game_40|Ohio State
game_41|Kansas
game_42|Akron
game_43|UCLA
game_44|Oklahoma
game_45|Temple
game_46|Montana
game_47|Marquette
game_48|Illinois
game_49|Missouri
game_50|Creighton
game_51|Southern
game_52|Ohio State
game_53|Kansas
game_54|UCLA
game_55|Temple
game_56|Illinois
game_57|Missouri
game_58|Southern
game_59|UCLA
game_60|Temple
game_61|Southern
game_62|UCLA
game_63|Southern
name|Marisa the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
