game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Wichita State
game_38|Wisconsin
game_39|New Mexico
game_40|Iona
game_41|Kansas
game_42|Akron
game_43|Florida
game_44|Georgetown
game_45|Indiana
game_46|California
game_47|Butler
game_48|Colorado
game_49|Saint Louis
game_50|Albany
game_51|Wichita State
game_52|New Mexico
game_53|Kansas
game_54|Florida
game_55|California
game_56|Colorado
game_57|Albany
game_58|Wichita State
game_59|Kansas
game_60|California
game_61|Albany
game_62|Kansas
game_63|Albany
name|Sydnee the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
