game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|UCLA
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|New Mexico State
game_35|Memphis
game_36|Creighton
game_37|Wichita State
game_38|Ole Miss
game_39|Arizona
game_40|Ohio State
game_41|Villanova
game_42|Michigan
game_43|Florida
game_44|Florida GC
game_45|Temple
game_46|California
game_47|Marquette
game_48|Pacific
game_49|Missouri
game_50|Memphis
game_51|Wichita State
game_52|Ohio State
game_53|Villanova
game_54|Florida
game_55|California
game_56|Marquette
game_57|Missouri
game_58|Ohio State
game_59|Florida
game_60|Marquette
game_61|Missouri
game_62|Florida
game_63|Florida
name|Joselyn the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
