game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Saint Louis
game_35|Valparaiso
game_36|Duke
game_37|Gonzaga
game_38|Ole Miss
game_39|Belmont
game_40|Notre Dame
game_41|North Carolina
game_42|VCU
game_43|Northwestern State
game_44|Florida GC
game_45|Temple
game_46|California
game_47|Bucknell
game_48|Pacific
game_49|Colorado State
game_50|Duke
game_51|Ole Miss
game_52|Belmont
game_53|VCU
game_54|Florida GC
game_55|California
game_56|Pacific
game_57|Duke
game_58|Belmont
game_59|VCU
game_60|California
game_61|Duke
game_62|VCU
game_63|Duke
name|Jarred the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
