game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Louisville
game_34|Oklahoma State
game_35|Michigan State
game_36|Albany
game_37|Wichita State
game_38|Kansas State
game_39|New Mexico
game_40|Notre Dame
game_41|Western Kentucky
game_42|Akron
game_43|Minnesota
game_44|Georgetown
game_45|Indiana
game_46|Syracuse
game_47|Bucknell
game_48|Pacific
game_49|Oklahoma State
game_50|Albany
game_51|Wichita State
game_52|New Mexico
game_53|Western Kentucky
game_54|Georgetown
game_55|Syracuse
game_56|Pacific
game_57|Oklahoma State
game_58|New Mexico
game_59|Western Kentucky
game_60|Syracuse
game_61|Oklahoma State
game_62|Syracuse
game_63|Syracuse
name|Jair the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
