game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|NC A&T/Liberty
game_34|Oklahoma State
game_35|Memphis
game_36|Cincinnati
game_37|Southern
game_38|Wisconsin
game_39|Belmont
game_40|Ohio State
game_41|Villanova
game_42|South Dakota State
game_43|Northwestern State
game_44|Oklahoma
game_45|LIU/James Madison
game_46|UNLV
game_47|Marquette
game_48|Colorado
game_49|NC A&T/Liberty
game_50|Memphis
game_51|Wisconsin
game_52|Belmont
game_53|South Dakota State
game_54|Northwestern State
game_55|UNLV
game_56|Marquette
game_57|Memphis
game_58|Wisconsin
game_59|Northwestern State
game_60|UNLV
game_61|Wisconsin
game_62|UNLV
game_63|UNLV
name|Mercedes the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
