game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Cincinnati
game_37|Southern
game_38|Kansas State
game_39|Belmont
game_40|Iona
game_41|Western Kentucky
game_42|Michigan
game_43|Minnesota
game_44|Florida GC
game_45|Temple
game_46|UNLV
game_47|Butler
game_48|Colorado
game_49|Oklahoma State
game_50|Middle Tenn/St Marys
game_51|Southern
game_52|Belmont
game_53|Western Kentucky
game_54|Minnesota
game_55|UNLV
game_56|Colorado
game_57|Middle Tenn/St Marys
game_58|Belmont
game_59|Minnesota
game_60|Colorado
game_61|Belmont
game_62|Minnesota
game_63|Belmont
name|Destin the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
