game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Michigan State
game_36|Albany
game_37|Wichita State
game_38|Ole Miss
game_39|New Mexico
game_40|Ohio State
game_41|North Carolina
game_42|Michigan
game_43|Minnesota
game_44|Georgetown
game_45|LIU/James Madison
game_46|Montana
game_47|Butler
game_48|Miami
game_49|Missouri
game_50|Michigan State
game_51|Wichita State
game_52|New Mexico
game_53|North Carolina
game_54|Minnesota
game_55|LIU/James Madison
game_56|Miami
game_57|Missouri
game_58|New Mexico
game_59|North Carolina
game_60|Miami
game_61|Missouri
game_62|North Carolina
game_63|Missouri
name|Skyler the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
