game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Montana
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Oregon
game_35|Valparaiso
game_36|Duke
game_37|Wichita State
game_38|Boise State/La Salle
game_39|Arizona
game_40|Notre Dame
game_41|North Carolina
game_42|Michigan
game_43|Northwestern State
game_44|Oklahoma
game_45|NC State
game_46|Montana
game_47|Davidson
game_48|Illinois
game_49|Missouri
game_50|Valparaiso
game_51|Boise State/La Salle
game_52|Notre Dame
game_53|Michigan
game_54|Oklahoma
game_55|Montana
game_56|Illinois
game_57|Valparaiso
game_58|Boise State/La Salle
game_59|Michigan
game_60|Montana
game_61|Boise State/La Salle
game_62|Montana
game_63|Montana
name|Coby the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
