game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Oregon
game_35|Valparaiso
game_36|Creighton
game_37|Wichita State
game_38|Ole Miss
game_39|Belmont
game_40|Iona
game_41|Western Kentucky
game_42|South Dakota State
game_43|Northwestern State
game_44|Oklahoma
game_45|Indiana
game_46|UNLV
game_47|Davidson
game_48|Miami
game_49|Missouri
game_50|Creighton
game_51|Wichita State
game_52|Belmont
game_53|South Dakota State
game_54|Northwestern State
game_55|Indiana
game_56|Miami
game_57|Creighton
game_58|Wichita State
game_59|Northwestern State
game_60|Miami
game_61|Wichita State
game_62|Miami
game_63|Miami
name|Jake the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
