game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Oregon
game_35|Valparaiso
game_36|Duke
game_37|Gonzaga
game_38|Ole Miss
game_39|New Mexico
game_40|Ohio State
game_41|Western Kentucky
game_42|VCU
game_43|UCLA
game_44|Georgetown
game_45|Indiana
game_46|California
game_47|Butler
game_48|Pacific
game_49|Oregon
game_50|Valparaiso
game_51|Gonzaga
game_52|Ohio State
game_53|VCU
game_54|Georgetown
game_55|California
game_56|Pacific
game_57|Oregon
game_58|Ohio State
game_59|VCU
game_60|Pacific
game_61|Oregon
game_62|VCU
game_63|VCU
name|Kadence the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
