game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|NC A&T/Liberty
game_34|Saint Louis
game_35|Michigan State
game_36|Duke
game_37|Wichita State
game_38|Boise State/La Salle
game_39|Arizona
game_40|Iona
game_41|Western Kentucky
game_42|Akron
game_43|Minnesota
game_44|Florida GC
game_45|LIU/James Madison
game_46|Syracuse
game_47|Marquette
game_48|Colorado
game_49|NC A&T/Liberty
game_50|Michigan State
game_51|Boise State/La Salle
game_52|Iona
game_53|Western Kentucky
game_54|Minnesota
game_55|Syracuse
game_56|Colorado
game_57|NC A&T/Liberty
game_58|Boise State/La Salle
game_59|Western Kentucky
game_60|Syracuse
game_61|NC A&T/Liberty
game_62|Western Kentucky
game_63|NC A&T/Liberty
name|Hazel the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
