game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Missouri
game_34|New Mexico State
game_35|Valparaiso
game_36|Duke
game_37|Southern
game_38|Ole Miss
game_39|Harvard
game_40|Ohio State
game_41|North Carolina
game_42|Michigan
game_43|Florida
game_44|Oklahoma
game_45|Indiana
game_46|Syracuse
game_47|Davidson
game_48|Miami
game_49|New Mexico State
game_50|Valparaiso
game_51|Southern
game_52|Ohio State
game_53|Michigan
game_54|Florida
game_55|Syracuse
game_56|Davidson
game_57|Valparaiso
game_58|Ohio State
game_59|Michigan
game_60|Davidson
game_61|Valparaiso
game_62|Davidson
game_63|Valparaiso
name|Lucy the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
