game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Oregon
game_35|Memphis
game_36|Cincinnati
game_37|Gonzaga
game_38|Ole Miss
game_39|Harvard
game_40|Iowa State
game_41|Western Kentucky
game_42|Akron
game_43|Northwestern State
game_44|Georgetown
game_45|NC State
game_46|California
game_47|Davidson
game_48|Miami
game_49|Oregon
game_50|Memphis
game_51|Gonzaga
game_52|Harvard
game_53|Western Kentucky
game_54|Northwestern State
game_55|California
game_56|Davidson
game_57|Oregon
game_58|Gonzaga
game_59|Western Kentucky
game_60|Davidson
game_61|Gonzaga
game_62|Western Kentucky
game_63|Gonzaga
name|Reanna the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
