game_1|Michigan State
game_2|Saint Louis
game_3|Louisville
game_4|Long Beach State
game_5|BYU/Iona
game_6|Colorado State
game_7|Virginia
game_8|Missouri
game_9|Miss Vall St/Western Ky
game_10|Iowa State
game_11|New Mexico State
game_12|VCU
game_13|Baylor
game_14|Colorado
game_15|Xavier
game_16|Lehigh
game_17|North Carolina
game_18|Alabama
game_19|Ohio
game_20|California/South Florida
game_21|Belmont
game_22|NC State
game_23|Saint Marys
game_24|Kansas
game_25|Syracuse
game_26|Kansas State
game_27|Wisconsin
game_28|Vanderbilt
game_29|St Bonaventure
game_30|Texas
game_31|West Virginia
game_32|Ohio State
game_33|Michigan State
game_34|Louisville
game_35|Colorado State
game_36|Missouri
game_37|Iowa State
game_38|New Mexico State
game_39|Baylor
game_40|Xavier
game_41|Alabama
game_42|Ohio
game_43|NC State
game_44|Saint Marys
game_45|Kansas State
game_46|Wisconsin
game_47|Texas
game_48|West Virginia
game_49|Michigan State
game_50|Colorado State
game_51|Iowa State
game_52|Xavier
game_53|Alabama
game_54|NC State
game_55|Kansas State
game_56|Texas
game_57|Colorado State
game_58|Iowa State
game_59|NC State
game_60|Texas
game_61|Colorado State
game_62|NC State
game_63|NC State
name|Giana the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
