game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Michigan State
game_36|Albany
game_37|Southern
game_38|Ole Miss
game_39|Harvard
game_40|Iona
game_41|Western Kentucky
game_42|Akron
game_43|Minnesota
game_44|Florida GC
game_45|NC State
game_46|Syracuse
game_47|Davidson
game_48|Miami
game_49|Saint Louis
game_50|Albany
game_51|Ole Miss
game_52|Harvard
game_53|Akron
game_54|Florida GC
game_55|NC State
game_56|Miami
game_57|Albany
game_58|Harvard
game_59|Florida GC
game_60|Miami
game_61|Albany
game_62|Miami
game_63|Miami
name|Johan the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
