game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|New Mexico State
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Gonzaga
game_38|Ole Miss
game_39|New Mexico
game_40|Iowa State
game_41|North Carolina
game_42|Michigan
game_43|Minnesota
game_44|Florida GC
game_45|NC State
game_46|California
game_47|Bucknell
game_48|Pacific
game_49|Colorado State
game_50|Middle Tenn/St Marys
game_51|Gonzaga
game_52|New Mexico
game_53|Michigan
game_54|Florida GC
game_55|California
game_56|Bucknell
game_57|Colorado State
game_58|Gonzaga
game_59|Michigan
game_60|California
game_61|Colorado State
game_62|Michigan
game_63|Colorado State
name|Quinten the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
