game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Pittsburgh
game_38|Wisconsin
game_39|Belmont
game_40|Ohio State
game_41|Kansas
game_42|VCU
game_43|Minnesota
game_44|San Diego State
game_45|LIU/James Madison
game_46|California
game_47|Butler
game_48|Pacific
game_49|Missouri
game_50|Albany
game_51|Wisconsin
game_52|Ohio State
game_53|Kansas
game_54|San Diego State
game_55|LIU/James Madison
game_56|Butler
game_57|Missouri
game_58|Ohio State
game_59|Kansas
game_60|LIU/James Madison
game_61|Missouri
game_62|Kansas
game_63|Missouri
name|Meredith the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
