game_1|LIU Brooklyn
game_2|Saint Louis
game_3|Davidson
game_4|Long Beach State
game_5|BYU/Iona
game_6|Murray State
game_7|Virginia
game_8|Missouri
game_9|Kentucky
game_10|Iowa State
game_11|New Mexico State
game_12|Wichita State
game_13|Baylor
game_14|UNLV
game_15|Xavier
game_16|Duke
game_17|North Carolina
game_18|Alabama
game_19|Michigan
game_20|Temple
game_21|Georgetown
game_22|San Diego State
game_23|Saint Marys
game_24|Detroit
game_25|Syracuse
game_26|Kansas State
game_27|Wisconsin
game_28|Vanderbilt
game_29|Florida State
game_30|Texas
game_31|West Virginia
game_32|Loyola Maryland
game_33|LIU Brooklyn
game_34|Long Beach State
game_35|Murray State
game_36|Missouri
game_37|Kentucky
game_38|Wichita State
game_39|UNLV
game_40|Duke
game_41|Alabama
game_42|Temple
game_43|Georgetown
game_44|Saint Marys
game_45|Syracuse
game_46|Wisconsin
game_47|Texas
game_48|Loyola Maryland
game_49|Long Beach State
game_50|Missouri
game_51|Wichita State
game_52|Duke
game_53|Alabama
game_54|Saint Marys
game_55|Wisconsin
game_56|Loyola Maryland
game_57|Missouri
game_58|Duke
game_59|Alabama
game_60|Loyola Maryland
game_61|Missouri
game_62|Loyola Maryland
game_63|Loyola Maryland
name|Keith the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
