game_1|LIU Brooklyn
game_2|Saint Louis
game_3|Davidson
game_4|Long Beach State
game_5|Marquette
game_6|Colorado State
game_7|Virginia
game_8|Norfolk State
game_9|Miss Vall St/Western Ky
game_10|Iowa State
game_11|New Mexico State
game_12|Wichita State
game_13|South Dakota State
game_14|Colorado
game_15|Xavier
game_16|Lehigh
game_17|Lamar/Vermont
game_18|Creighton
game_19|Ohio
game_20|California/South Florida
game_21|Belmont
game_22|San Diego State
game_23|Saint Marys
game_24|Kansas
game_25|UNC Asheville
game_26|Kansas State
game_27|Montana
game_28|Vanderbilt
game_29|St Bonaventure
game_30|Cincinnati
game_31|West Virginia
game_32|Loyola Maryland
game_33|LIU Brooklyn
game_34|Davidson
game_35|Marquette
game_36|Norfolk State
game_37|Miss Vall St/Western Ky
game_38|New Mexico State
game_39|South Dakota State
game_40|Xavier
game_41|Lamar/Vermont
game_42|Ohio
game_43|Belmont
game_44|Saint Marys
game_45|Kansas State
game_46|Vanderbilt
game_47|St Bonaventure
game_48|Loyola Maryland
game_49|Davidson
game_50|Norfolk State
game_51|New Mexico State
game_52|Xavier
game_53|Lamar/Vermont
game_54|Saint Marys
game_55|Vanderbilt
game_56|St Bonaventure
game_57|Norfolk State
game_58|Xavier
game_59|Saint Marys
game_60|Vanderbilt
game_61|Xavier
game_62|Vanderbilt
game_63|Vanderbilt
name|Aaron the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
