game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Oregon
game_35|Michigan State
game_36|Albany
game_37|Southern
game_38|Kansas State
game_39|Belmont
game_40|Iona
game_41|Western Kentucky
game_42|South Dakota State
game_43|Florida
game_44|Florida GC
game_45|Indiana
game_46|California
game_47|Marquette
game_48|Colorado
game_49|Colorado State
game_50|Albany
game_51|Kansas State
game_52|Iona
game_53|South Dakota State
game_54|Florida GC
game_55|Indiana
game_56|Marquette
game_57|Albany
game_58|Iona
game_59|South Dakota State
game_60|Marquette
game_61|Albany
game_62|South Dakota State
game_63|South Dakota State
name|Jaheim the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
