game_1|NC A&T/Liberty
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Oregon
game_35|Memphis
game_36|Creighton
game_37|Wichita State
game_38|Boise State/La Salle
game_39|Arizona
game_40|Ohio State
game_41|Western Kentucky
game_42|VCU
game_43|Minnesota
game_44|Georgetown
game_45|Temple
game_46|UNLV
game_47|Butler
game_48|Colorado
game_49|Oregon
game_50|Memphis
game_51|Wichita State
game_52|Arizona
game_53|VCU
game_54|Minnesota
game_55|UNLV
game_56|Butler
game_57|Oregon
game_58|Arizona
game_59|VCU
game_60|Butler
game_61|Arizona
game_62|Butler
game_63|Arizona
name|Hugh the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
