game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Southern
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oklahoma State
game_35|Memphis
game_36|Duke
game_37|Southern
game_38|Ole Miss
game_39|New Mexico
game_40|Ohio State
game_41|Kansas
game_42|South Dakota State
game_43|Northwestern State
game_44|Oklahoma
game_45|LIU/James Madison
game_46|UNLV
game_47|Marquette
game_48|Colorado
game_49|Colorado State
game_50|Memphis
game_51|Ole Miss
game_52|New Mexico
game_53|South Dakota State
game_54|Oklahoma
game_55|UNLV
game_56|Colorado
game_57|Colorado State
game_58|New Mexico
game_59|South Dakota State
game_60|UNLV
game_61|Colorado State
game_62|UNLV
game_63|Colorado State
name|Mireya the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
