game_1|NC A&T/Liberty
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oregon
game_35|Michigan State
game_36|Albany
game_37|Southern
game_38|Boise State/La Salle
game_39|Arizona
game_40|Iowa State
game_41|Villanova
game_42|VCU
game_43|Minnesota
game_44|Georgetown
game_45|Indiana
game_46|California
game_47|Davidson
game_48|Illinois
game_49|Oregon
game_50|Albany
game_51|Southern
game_52|Iowa State
game_53|VCU
game_54|Georgetown
game_55|Indiana
game_56|Davidson
game_57|Oregon
game_58|Southern
game_59|VCU
game_60|Davidson
game_61|Oregon
game_62|Davidson
game_63|Davidson
name|Emmalee the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
