game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oklahoma State
game_35|Middle Tenn/St Marys
game_36|Creighton
game_37|Pittsburgh
game_38|Ole Miss
game_39|New Mexico
game_40|Iona
game_41|Western Kentucky
game_42|Akron
game_43|Minnesota
game_44|Oklahoma
game_45|NC State
game_46|Syracuse
game_47|Butler
game_48|Miami
game_49|Oklahoma State
game_50|Middle Tenn/St Marys
game_51|Pittsburgh
game_52|New Mexico
game_53|Akron
game_54|Minnesota
game_55|Syracuse
game_56|Butler
game_57|Middle Tenn/St Marys
game_58|Pittsburgh
game_59|Minnesota
game_60|Butler
game_61|Middle Tenn/St Marys
game_62|Butler
game_63|Middle Tenn/St Marys
name|Iyana the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
