game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|NC A&T/Liberty
game_34|Saint Louis
game_35|Michigan State
game_36|Creighton
game_37|Gonzaga
game_38|Kansas State
game_39|New Mexico
game_40|Iowa State
game_41|Western Kentucky
game_42|Michigan
game_43|Northwestern State
game_44|Florida GC
game_45|Indiana
game_46|UNLV
game_47|Bucknell
game_48|Pacific
game_49|Saint Louis
game_50|Michigan State
game_51|Kansas State
game_52|Iowa State
game_53|Michigan
game_54|Northwestern State
game_55|UNLV
game_56|Pacific
game_57|Michigan State
game_58|Kansas State
game_59|Northwestern State
game_60|Pacific
game_61|Kansas State
game_62|Northwestern State
game_63|Northwestern State
name|Daniella the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
