game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Missouri
game_34|Saint Louis
game_35|Memphis
game_36|Duke
game_37|Gonzaga
game_38|Kansas State
game_39|Belmont
game_40|Iona
game_41|Western Kentucky
game_42|Michigan
game_43|Florida
game_44|San Diego State
game_45|Temple
game_46|California
game_47|Davidson
game_48|Pacific
game_49|Missouri
game_50|Memphis
game_51|Gonzaga
game_52|Iona
game_53|Western Kentucky
game_54|San Diego State
game_55|California
game_56|Pacific
game_57|Missouri
game_58|Iona
game_59|San Diego State
game_60|Pacific
game_61|Iona
game_62|Pacific
game_63|Pacific
name|Humberto the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
