game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Duke
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Louisville
game_34|Oregon
game_35|Michigan State
game_36|Cincinnati
game_37|Gonzaga
game_38|Wisconsin
game_39|New Mexico
game_40|Iowa State
game_41|North Carolina
game_42|Akron
game_43|Northwestern State
game_44|Oklahoma
game_45|LIU/James Madison
game_46|UNLV
game_47|Davidson
game_48|Illinois
game_49|Oregon
game_50|Michigan State
game_51|Wisconsin
game_52|New Mexico
game_53|Akron
game_54|Oklahoma
game_55|UNLV
game_56|Illinois
game_57|Michigan State
game_58|Wisconsin
game_59|Oklahoma
game_60|Illinois
game_61|Wisconsin
game_62|Illinois
game_63|Wisconsin
name|River the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
