game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Ohio State
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|New Mexico State
game_35|Memphis
game_36|Albany
game_37|Gonzaga
game_38|Kansas State
game_39|Arizona
game_40|Ohio State
game_41|North Carolina
game_42|South Dakota State
game_43|Minnesota
game_44|San Diego State
game_45|NC State
game_46|Syracuse
game_47|Marquette
game_48|Miami
game_49|Colorado State
game_50|Albany
game_51|Gonzaga
game_52|Ohio State
game_53|South Dakota State
game_54|Minnesota
game_55|NC State
game_56|Marquette
game_57|Albany
game_58|Gonzaga
game_59|South Dakota State
game_60|NC State
game_61|Albany
game_62|NC State
game_63|NC State
name|Cristofer the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
