game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Miami
game_33|Colorado State
game_34|Oklahoma State
game_35|Valparaiso
game_36|Cincinnati
game_37|Gonzaga
game_38|Kansas State
game_39|Harvard
game_40|Iona
game_41|Villanova
game_42|Akron
game_43|UCLA
game_44|Florida GC
game_45|Temple
game_46|Syracuse
game_47|Bucknell
game_48|Miami
game_49|Colorado State
game_50|Valparaiso
game_51|Kansas State
game_52|Harvard
game_53|Akron
game_54|UCLA
game_55|Syracuse
game_56|Miami
game_57|Valparaiso
game_58|Harvard
game_59|UCLA
game_60|Miami
game_61|Valparaiso
game_62|Miami
game_63|Valparaiso
name|Marquise the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
