game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Arizona
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Davidson
game_30|Bucknell
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Memphis
game_36|Albany
game_37|Gonzaga
game_38|Boise State/La Salle
game_39|Harvard
game_40|Iowa State
game_41|Kansas
game_42|Akron
game_43|Minnesota
game_44|Florida GC
game_45|Indiana
game_46|Montana
game_47|Davidson
game_48|Miami
game_49|Saint Louis
game_50|Memphis
game_51|Gonzaga
game_52|Iowa State
game_53|Kansas
game_54|Florida GC
game_55|Indiana
game_56|Miami
game_57|Memphis
game_58|Gonzaga
game_59|Kansas
game_60|Indiana
game_61|Memphis
game_62|Kansas
game_63|Kansas
name|Brendon the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
