game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Michigan State
game_6|Memphis
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Western Kentucky
game_18|North Carolina
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Bucknell
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oregon
game_35|Memphis
game_36|Duke
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|New Mexico
game_40|Iowa State
game_41|North Carolina
game_42|South Dakota State
game_43|Northwestern State
game_44|Oklahoma
game_45|Temple
game_46|Montana
game_47|Bucknell
game_48|Pacific
game_49|Colorado State
game_50|Memphis
game_51|Pittsburgh
game_52|New Mexico
game_53|South Dakota State
game_54|Northwestern State
game_55|Temple
game_56|Bucknell
game_57|Memphis
game_58|New Mexico
game_59|South Dakota State
game_60|Bucknell
game_61|Memphis
game_62|South Dakota State
game_63|Memphis
name|Deon the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
